date,precipitation,temperature,humidity,evapotranspiration,soil_moisture
3/2/2000,71.80271698,23.65903338,75.56246515,6.78563844,19.60633689
3/3/2000,122.5650105,24.48171897,89.46509228,3.077540148,20.5888151
3/4/2000,134.400063,33.34631194,50.90042682,7.002466001,25.34960924
3/5/2000,57.53173221,32.63462193,87.29343046,7.73840679,12.12754276
3/6/2000,18.02556392,14.29080498,49.87970378,7.791305315,21.00717686
3/7/2000,128.1019109,25.53621072,73.54105625,3.135434053,17.79096749
3/8/2000,130.4844107,23.99883464,73.36344969,3.339030196,22.88432043
3/9/2000,108.5361377,25.66035125,71.42107204,4.465785699,23.46784077
3/10/2000,110.8057492,28.49488595,70.2559744,5.774981861,29.14928473
3/11/2000,25.70619762,25.27236865,71.46854747,7.323186225,23.79560098
3/12/2000,36.89997929,35.35311868,68.52572372,1.952767069,21.50306096
3/13/2000,53.99083807,18.82005116,77.18004844,8.198245246,21.08038391
3/14/2000,207.9252795,25.97661032,78.26052935,4.381781065,16.69211218
3/15/2000,108.2675412,23.1797224,74.35381483,2.434370139,20.95496775
3/16/2000,63.23855248,25.987532,67.11591023,1.917905265,17.28192063
3/17/2000,18.93162143,24.22898526,56.8767968,5.413144856,13.62293558
3/18/2000,92.26057406,22.45304985,72.28655026,6.182007844,20.85387359
3/19/2000,184.8086625,28.23193154,67.51931818,10.08770598,13.48848684
3/20/2000,59.18578346,19.90142935,65.92431713,5.422534755,18.06582476
3/21/2000,96.36712779,31.46351114,78.92433739,5.823224386,22.1579324
3/22/2000,68.67195724,27.50150308,75.82703512,3.165841848,17.35314118
3/23/2000,174.8054427,28.61563675,79.36606822,3.619821653,15.73189358
3/24/2000,92.73971875,21.17296985,70.50431925,5.47200246,25.8890355
3/25/2000,88.57197642,22.65409509,76.71021553,4.319734264,16.73238194
3/26/2000,162.1455645,22.55489327,82.42555212,4.073764039,23.33956115
3/27/2000,111.6588603,19.17953466,73.2727045,7.054830576,20.97262254
3/28/2000,196.5279893,22.725609,75.81160427,5.030833888,15.73154116
3/29/2000,41.43827202,19.81972734,55.72414364,4.632654781,17.21090779
3/30/2000,163.2357025,29.74307678,72.39872862,4.779949614,18.80361645
3/31/2000,207.9754459,29.82783374,73.61307112,7.229323683,14.97386694
4/1/2000,132.2888656,33.33231282,69.77924625,6.697799315,29.78059234
4/2/2000,142.3933432,22.03285684,76.49655028,2.746869211,21.59397394
4/3/2000,76.73389478,11.20951877,70.79499222,6.566782895,20.66503988
4/4/2000,19.66893418,16.61886648,68.20144189,4.424661911,16.67902865
4/5/2000,151.5267654,14.19903943,78.94134399,1.444030948,23.8432692
4/6/2000,8.658802063,29.92738303,45.8718961,8.365033202,24.21783104
4/7/2000,93.6429081,41.66635165,61.82809086,5.428962671,22.48971977
4/8/2000,83.84334917,27.44639025,90.07818838,7.094707411,18.19843801
4/9/2000,148.6678682,30.36086045,61.2083904,6.973399192,12.86681046
4/10/2000,85.45021195,23.23325661,65.19032364,5.827353574,21.71276653
4/11/2000,97.57807332,23.85690396,74.64108768,3.588108434,13.972447
4/12/2000,39.31966496,28.08463024,68.04211834,2.145979695,12.47607674
4/13/2000,145.6602533,23.0414638,59.59227765,4.318623197,20.16128038
4/14/2000,140.0088427,25.18614645,87.95559279,7.576278525,16.91117167
4/15/2000,-32.23888575,21.5971604,83.53492719,6.457168139,16.98658582
4/16/2000,105.8750182,18.79334084,70.8157592,6.568962329,18.91781875
4/17/2000,58.83330813,25.94394724,71.5996039,3.84967287,9.702269722
4/18/2000,145.688813,15.862173,60.49089695,3.990644139,24.9582569
4/19/2000,23.30118896,17.23014284,80.15032726,4.233116502,24.18548991
4/20/2000,92.87651867,20.18891188,57.34333563,7.948406686,20.9974953
4/21/2000,105.2562999,23.30371633,71.189611,4.073227754,13.81394329
4/22/2000,23.06275273,24.91028978,72.4170562,3.345656324,19.66428307
4/23/2000,20.8269965,28.51982812,68.57193288,6.098434389,24.98319269
4/24/2000,74.70707284,16.63510029,66.38266445,8.977826471,21.5788693
4/25/2000,240.3195015,20.81803245,80.03586798,8.535536805,16.58445468
4/26/2000,73.8119728,23.02568833,56.96985802,4.495732396,20.13835993
4/27/2000,103.7893208,24.42684842,61.37213174,1.69171537,15.21303628
4/28/2000,195.4209964,25.0101129,53.08494972,3.984398166,18.20090179
4/29/2000,100.1570011,24.55398404,59.221727,2.610734167,18.88521325
4/30/2000,56.75764032,17.17073138,76.59989533,3.921418378,14.77081364
5/1/2000,96.80750813,16.39200281,59.10018733,7.629830562,9.799353296
5/2/2000,105.1875593,28.43396028,94.79167063,5.858038102,17.04506001
5/3/2000,85.66893876,25.64097519,102.3636496,2.785060447,13.31418889
5/4/2000,77.83559296,18.90963618,63.60135301,5.792167638,22.86632013
5/5/2000,154.471725,30.60604754,66.61582286,6.893049503,22.33360019
5/6/2000,257.7122136,29.98733649,83.36018787,3.028416244,32.71154031
5/7/2000,120.725438,21.00549317,64.72885021,4.047170674,15.11773424
5/8/2000,121.5220669,28.78965082,65.53690806,8.200527011,20.26781318
5/9/2000,-15.03865527,25.61070407,65.23800238,5.666758543,14.34313867
5/10/2000,67.62507538,29.48538141,75.34895574,1.899596576,14.0389457
5/11/2000,141.5674545,22.47994505,65.88565977,4.128488621,13.43275155
5/12/2000,123.2786172,26.49824066,66.24129969,4.014118883,20.05266607
5/13/2000,117.7643173,21.34691919,71.73641332,5.60231654,14.45486458
5/14/2000,69.01866338,31.67680262,65.6936134,5.608795351,17.79764261
5/15/2000,90.28869099,26.64731493,73.55108918,5.54582592,24.97344361
5/16/2000,138.1182444,26.38352804,82.98296436,7.76336645,19.08254538
5/17/2000,123.2717195,26.61342827,93.46347763,7.191252643,23.15328753
5/18/2000,91.28074511,12.70972061,83.39616287,6.115735544,25.54587007
5/19/2000,66.47911085,23.72793573,62.09762197,5.032828149,20.21515517
5/20/2000,126.6508181,32.35852158,51.75228444,3.147050018,19.26931419
5/21/2000,182.1586386,25.41178111,66.59093562,6.140378677,23.56969534
5/22/2000,87.77577723,27.04420965,65.92579026,7.000847595,13.66233781
5/23/2000,121.7028729,26.06169203,67.94779558,4.334205093,15.2565284
5/24/2000,143.7870021,28.68551567,69.1003303,5.205607041,26.09006787
5/25/2000,77.23439929,21.18864849,77.86650341,1.562194958,26.09799516
5/26/2000,94.93630891,24.14530302,74.70373621,5.537298401,19.3002613
5/27/2000,52.16252048,24.46978553,64.94635073,5.579544526,10.85824394
5/28/2000,108.6562068,26.28652007,57.09786833,5.060237469,21.87332586
5/29/2000,132.2792764,24.49321844,72.53797833,5.100762966,16.39178614
5/30/2000,133.8966708,32.01805837,52.9910035,3.744678443,17.36734674
5/31/2000,238.9037172,25.08440559,75.07843584,4.922241317,29.660894
6/1/2000,123.9039897,20.18709037,79.94425368,5.561963565,16.90930891
6/2/2000,151.8977354,25.25774761,58.9395435,4.114352909,17.75265959
6/3/2000,87.60775152,30.93435171,62.12213312,6.73199401,10.51804135
6/4/2000,-24.68080198,29.83783139,61.68375836,7.38281584,22.63697852
6/5/2000,125.1942785,24.94984041,75.81756726,7.410820736,19.04811654
6/6/2000,62.39382631,25.97518641,63.51145166,2.838703155,20.5319634
6/7/2000,63.17967259,28.00736185,71.20453884,3.105348263,13.26182493
6/8/2000,220.986899,30.34639184,65.97260685,3.446247188,25.6601007
6/9/2000,202.3709945,23.71469514,85.86366347,4.939163139,21.93944713
6/10/2000,114.8311318,35.07185332,79.60237871,3.887171352,19.88118787
6/11/2000,16.75605435,19.69852787,72.60401795,5.322247818,8.859184352
6/12/2000,87.25572852,35.76220816,70.16962554,4.217789849,23.07817274
6/13/2000,81.620854,22.48495706,70.60283492,8.18530587,30.56022137
6/14/2000,97.73481039,25.27703148,63.99800831,6.152277647,25.3527055
6/15/2000,58.72495551,29.98227537,79.76313517,7.071737118,19.9423501
6/16/2000,108.0608842,20.82153344,63.23146662,5.243314427,18.04079238
6/17/2000,145.5493399,18.87959499,69.44043655,8.182879532,19.66575676
6/18/2000,107.3467609,26.71227791,88.91170638,9.09244543,21.97742198
6/19/2000,130.1682886,29.43135852,70.90735219,4.767345253,26.84629016
6/20/2000,166.867556,30.66503765,75.37375983,6.124121467,21.29511002
6/21/2000,57.03711358,17.49191753,67.35451847,5.600106461,13.26053117
6/22/2000,144.0886749,22.51829692,76.5917341,3.010751297,21.49671945
6/23/2000,148.615484,25.87342077,84.83297238,5.615487303,17.32004193
6/24/2000,100.3219632,34.15411904,63.86839425,6.511635999,35.30419204
6/25/2000,106.3816621,28.95958377,73.86394045,6.968076278,26.10762463
6/26/2000,175.2868475,27.03660708,79.14263978,3.599193668,24.98442147
6/27/2000,33.82007862,27.26570937,66.67693236,8.27246863,11.43993662
6/28/2000,139.2011756,14.74099128,79.8991035,4.601045837,28.1635382
6/29/2000,143.7501192,33.75579931,59.50847905,6.594467035,18.89748485
6/30/2000,74.12994609,27.25699397,60.5643285,6.770059191,13.04852223
7/1/2000,156.2375199,37.39392812,76.51078627,4.949212762,28.82205813
7/2/2000,100.337386,17.24375473,75.67003179,7.11711903,20.92916101
7/3/2000,107.5751137,25.57039984,72.7647493,5.836435603,9.668426479
7/4/2000,121.4583046,31.42650391,61.03048902,6.697573085,23.5078939
7/5/2000,122.3119341,25.10547971,52.72485279,7.488278922,14.58549263
7/6/2000,50.52703683,34.27365876,61.94860772,4.842603772,7.951055904
7/7/2000,120.610647,26.33659156,67.46961756,1.062801859,14.66257404
7/8/2000,80.71021984,27.39461222,67.25141141,4.179025652,22.30584039
7/9/2000,79.37867867,23.84786665,73.69737669,4.283528108,13.01592033
7/10/2000,157.1114287,27.05175061,66.88739767,8.11991414,10.11689231
7/11/2000,97.35432174,20.45649878,76.50445562,2.947161959,17.44074919
7/12/2000,102.7239342,22.34309541,64.64717442,8.91941107,18.94093372
7/13/2000,50.27437798,19.76396446,60.14863438,5.242949841,19.26914753
7/14/2000,106.3819359,28.04657474,69.42892861,3.5535904,22.14515336
7/15/2000,35.38272593,23.929892,81.38404325,6.370204374,13.1003561
7/16/2000,48.27414068,27.93592169,66.92381476,3.306389274,23.89620635
7/17/2000,62.75712565,25.98834305,64.48648488,8.883359953,22.82991288
7/18/2000,85.97745136,27.13125891,61.04410918,6.331461889,13.77663382
7/19/2000,112.318677,20.11478519,93.5437314,5.458076252,25.30209984
7/20/2000,81.72725983,23.70618495,72.36888049,4.309920052,20.95180937
7/21/2000,184.1785904,31.94862612,64.07713747,2.861795238,28.78645544
7/22/2000,121.1245906,22.44962177,56.67587144,4.309161773,17.37814096
7/23/2000,11.76016072,25.70633201,64.9772086,5.377171759,22.88084292
7/24/2000,37.55012549,25.42636215,89.56608122,3.849553919,17.04502193
7/25/2000,156.811416,36.40904379,76.58551567,8.845941651,25.66183188
7/26/2000,40.596965,22.77945626,78.73400352,5.677947376,23.6217959
7/27/2000,132.6418254,22.25302973,62.03218871,1.989139667,12.73373319
7/28/2000,48.02710878,19.55914542,70.11857594,6.115207796,17.23542041
7/29/2000,42.4730478,26.06095233,56.62084026,7.342189459,19.45738199
7/30/2000,67.3477735,26.17390097,75.24585255,7.179187927,24.9577431
7/31/2000,170.2945506,30.48557021,81.92472884,7.26140872,19.48998204
8/1/2000,107.2752735,27.55890392,63.72203517,4.247379649,17.53345847
8/2/2000,68.77722353,31.81254009,73.39010173,6.165645836,24.88505149
8/3/2000,136.418207,17.89143825,59.61916656,-0.435977644,17.35495489
8/4/2000,48.51937729,27.23461384,87.37278073,1.775252743,20.29306105
8/5/2000,52.1539101,22.34484719,36.70891125,5.4065524,17.43383929
8/6/2000,126.4077508,15.78404935,85.10441713,3.05234186,18.01758143
8/7/2000,126.7155721,27.29999839,74.21485732,4.747259793,16.45688884
8/8/2000,155.3588562,23.40560123,77.15673065,8.250287574,18.73736235
8/9/2000,113.1089661,18.51156448,53.23436703,7.186677247,24.84425931
8/10/2000,155.1063618,26.56211527,54.30686957,8.10454134,21.89034761
8/11/2000,125.3023311,23.34738816,65.3237766,4.668416246,17.58806595
8/12/2000,109.1820927,24.91002326,68.15476896,9.063196165,17.50809901
8/13/2000,73.35930482,26.01138693,57.40866585,6.541133683,15.88432577
8/14/2000,93.83712846,24.4321089,64.56174022,4.054442209,24.95078487
8/15/2000,113.1059864,17.37447537,77.72002202,4.418284597,25.8064526
8/16/2000,167.5179707,21.42139382,66.30915535,3.604034744,14.31562297
8/17/2000,73.64400408,24.55630985,72.28166301,9.005913388,18.03521925
8/18/2000,108.0027827,26.35969754,63.10632347,7.181654126,20.98711672
8/19/2000,112.56291,32.89924388,69.42196292,6.488643622,18.32664711
8/20/2000,128.779478,23.81069094,78.80472684,2.274087029,18.47071842
8/21/2000,128.2476969,24.57890034,76.80750491,4.872991504,19.19250642
8/22/2000,125.5163412,25.06697685,62.31432806,4.246620572,18.33845028
8/23/2000,85.69803796,31.62747906,56.45211242,4.08806578,23.61468611
8/24/2000,169.8306115,27.88000044,69.80132175,7.160848303,23.83643953
8/25/2000,24.77868754,28.84113627,81.71706729,2.84220666,19.4021031
8/26/2000,75.91124973,13.21864729,69.07258194,3.316939563,20.20443982
8/27/2000,112.0021419,15.55311287,69.87960662,4.235287359,25.81648267
8/28/2000,119.3878143,29.68150802,73.04967137,0.048148185,23.11378255
8/29/2000,85.06968094,34.95760722,70.70253124,8.445081384,16.31299437
8/30/2000,91.10291156,28.5917314,84.40703287,4.015027513,22.97413959
8/31/2000,79.87393571,14.5646399,58.93085674,3.995501676,21.23764403
9/1/2000,136.4615953,21.34947845,68.92849305,3.303275815,16.27346924
9/2/2000,165.2884503,21.97734434,68.2259424,7.241469576,12.11823652
9/3/2000,96.96095567,25.18463879,57.81342499,6.085302472,17.3312543
9/4/2000,45.39186729,26.94403616,70.76001749,4.816430994,17.51524949
9/5/2000,45.02170306,23.98464272,64.66494026,4.152869278,14.0954701
9/6/2000,95.18570682,16.96297134,55.28053687,1.789233621,20.37292071
9/7/2000,43.94065891,18.97657608,80.76929626,5.821191399,22.50521127
9/8/2000,29.84630569,29.09930486,69.63017928,4.630653921,19.34496488
9/9/2000,132.6392665,28.49403611,57.97452519,6.557974284,31.17613868
9/10/2000,100.562328,26.19741905,73.15860539,4.944788109,28.79049398
9/11/2000,100.4042769,30.79247162,89.95250489,4.318614069,16.33512227
9/12/2000,60.70290215,22.86135515,67.78760014,5.088776942,23.03371282
9/13/2000,131.5022341,23.28926536,84.61901523,5.341454149,13.13223677
9/14/2000,73.89545916,26.46267696,74.24671431,4.621763639,24.89693019
9/15/2000,82.20613976,27.74833459,78.93154687,8.102360013,19.69482511
9/16/2000,77.43292013,22.19870338,65.1885518,8.763361302,12.1109378
9/17/2000,164.0505721,15.00425448,74.27489337,2.229305874,21.9689667
9/18/2000,88.87949903,21.52602951,70.04578799,4.26122963,16.59206392
9/19/2000,59.63119158,18.27742781,53.92196986,3.837611419,28.25466949
9/20/2000,82.85537631,28.58478916,62.04765624,2.932649523,20.31454603
9/21/2000,31.17780759,24.14462604,70.15015003,2.997405912,15.30364369
9/22/2000,99.1144958,30.11851056,66.19595535,4.339858166,16.69635414
9/23/2000,162.5736067,28.68242195,59.76925737,5.242963354,11.57475776
9/24/2000,115.973057,20.75281689,71.16948166,4.336850298,13.13298326
9/25/2000,101.0082153,28.67506365,79.15301793,5.882867963,14.25416704
9/26/2000,54.20072521,30.2521087,61.28665838,1.767343551,8.658569445
9/27/2000,104.2362357,22.14309802,73.77523239,4.325185056,15.74548253
9/28/2000,25.66755494,22.32131312,62.64725382,7.12004044,19.55058942
9/29/2000,129.1782416,22.17142261,84.42467973,4.590209456,19.0976205
9/30/2000,131.635671,24.1669351,73.37237215,4.311770605,31.55693029
10/1/2000,65.1471629,21.0668471,70.32531061,3.62540973,23.58910319
10/2/2000,104.5155213,22.48296479,66.86467799,6.150236134,22.0337832
10/3/2000,111.6538186,24.88988045,70.07049506,4.491521914,22.0789476
10/4/2000,-6.720733582,36.21792421,82.2184322,4.470427575,18.35200356
10/5/2000,67.04381319,24.05379863,61.0905684,3.824197203,23.57594542
10/6/2000,63.15941921,27.98860658,71.96127912,3.433090229,16.73414262
10/7/2000,137.5179434,25.48498154,53.59580858,6.79164669,22.75188427
10/8/2000,-35.96896764,15.41947022,59.39351874,7.052011043,26.20043726
10/9/2000,62.99089817,22.7996751,54.11721916,5.657335122,15.49180963
10/10/2000,105.62353,28.35754769,77.85288566,4.163376444,13.10827594
10/11/2000,56.04640309,36.74477634,80.84835394,6.544988055,15.13509446
10/12/2000,148.2730393,24.81853806,64.97302257,6.153367808,20.12038786
10/13/2000,73.57667126,25.52196148,64.42517957,2.91222977,29.03306187
10/14/2000,198.9249101,27.99627676,91.49195876,6.151094275,14.99990439
10/15/2000,139.7132838,20.79480389,61.52391301,7.755265813,21.69119318
10/16/2000,121.7662107,28.6224999,80.83840237,5.71676411,16.32938313
10/17/2000,127.8971313,19.79564952,60.8703994,3.778064663,20.30742336
10/18/2000,169.9804595,28.90517812,71.32096347,1.277695387,23.40149828
10/19/2000,111.1131278,24.31385946,64.37987255,4.999015976,20.07466885
10/20/2000,139.5645145,23.04017862,63.04863643,4.41204687,14.25027276
10/21/2000,101.3557612,23.84313129,79.32435445,4.612851028,16.32895918
10/22/2000,225.3847138,23.55786563,67.14741896,5.21723892,20.8100551
10/23/2000,65.54916396,20.46582385,82.05743138,3.678197396,20.47953376
10/24/2000,94.62204721,26.51474552,80.96201852,6.780444119,22.9174616
10/25/2000,118.4338385,28.75817466,71.16671949,7.954705277,17.84710544
10/26/2000,102.4267023,24.83432903,65.40626007,8.417702819,12.38191784
10/27/2000,152.5366808,27.48145381,81.15868741,4.33879013,30.91929747
10/28/2000,123.5611483,34.43863573,63.60843677,3.932397785,19.60578976
10/29/2000,118.9705081,21.84202045,60.6416387,3.037877296,33.26257431
10/30/2000,108.9593063,19.73821177,61.75600133,5.788359723,19.78799848
10/31/2000,143.3028157,24.82505435,66.50667699,8.146458297,19.79348164
11/1/2000,144.1162844,27.50797422,72.58872795,6.661142141,18.02179577
11/2/2000,76.34917655,11.24668584,62.27470922,5.130939306,23.68102969
11/3/2000,114.4119725,33.30017981,56.35188326,4.345446815,23.58182665
11/4/2000,152.0556154,22.9908564,80.47032171,3.456008748,30.23265028
11/5/2000,102.3798346,27.13976334,77.65513461,8.994472093,14.28837122
11/6/2000,104.0716841,24.22414081,80.13099406,6.333252272,29.93367843
11/7/2000,160.8621727,23.19777012,70.36456178,2.779268812,17.47868292
11/8/2000,134.5499274,23.73613691,63.46781469,1.970445818,15.1246326
11/9/2000,84.23190321,25.64080616,83.93454015,5.411190262,23.64818146
11/10/2000,125.5491825,32.85556309,65.39722944,7.12769607,24.80970085
11/11/2000,126.7998245,24.73452268,72.4220174,3.223389176,21.08038567
11/12/2000,-16.09689926,23.81505165,81.27457754,6.285634696,18.68291363
11/13/2000,48.35388124,26.37108013,53.82687346,2.999589075,29.80984718
11/14/2000,6.650522076,15.55187868,62.2693638,4.686607073,22.69437427
11/15/2000,142.3990749,20.35486568,86.4146549,3.848422713,18.95044213
11/16/2000,30.41297038,25.91717583,75.33811976,1.630490634,18.91777031
11/17/2000,56.94343703,20.56644183,58.61273832,4.668949725,31.50539508
11/18/2000,68.036887,37.97773754,60.25325162,8.032843282,19.0130091
11/19/2000,120.429463,27.20182457,85.56304863,7.362154793,30.56295314
11/20/2000,193.4084628,21.63068373,71.70246022,5.078514845,19.00320915
11/21/2000,42.93882723,21.87220691,46.83776853,5.389740988,31.01041316
11/22/2000,50.31781356,20.12242551,79.87099102,4.597048065,23.63773575
11/23/2000,54.8126671,22.6458152,72.72593041,7.100871943,22.38684081
11/24/2000,82.64701317,20.06176029,71.30953237,1.95044349,27.14696186
11/25/2000,122.2964682,17.69139473,66.20898056,5.414596908,19.3562794
11/26/2000,57.80264028,22.04473708,87.83909918,4.912044159,22.55185169
11/27/2000,125.0438835,35.20806404,79.00414628,1.476729612,12.5629603
11/28/2000,49.06338341,19.15042585,74.93987247,2.773599921,22.9598483
11/29/2000,59.99088618,26.9548323,51.22658131,4.023215183,24.05815226
11/30/2000,44.10837216,32.52215094,60.63649631,5.683848134,20.98643515
12/1/2000,162.5226732,33.52029989,71.77837592,8.132131988,25.80878629
12/2/2000,-24.02442884,18.85262377,63.31439811,2.194366341,17.58059543
12/3/2000,57.59816467,35.96959324,60.12608342,1.003741054,31.08782202
12/4/2000,119.9573252,25.25381812,68.8020096,7.652469776,13.57530232
12/5/2000,68.27108036,28.09202639,80.12376069,2.442713965,17.14132384
12/6/2000,59.38528665,21.09278479,73.34577544,5.758368964,26.28098238
12/7/2000,105.1244069,27.35526431,81.34865112,7.122693776,21.21205193
12/8/2000,109.0607393,23.301466,74.30969772,4.644714601,17.52131807
12/9/2000,77.32091063,21.97406947,79.23893268,8.231584905,27.3337025
12/10/2000,177.626484,27.60680019,81.12931405,5.810103676,27.44270125
12/11/2000,115.272369,33.25332298,66.18061311,7.452443327,20.07682114
12/12/2000,167.2246208,29.20126013,62.52227381,4.249768889,18.65339164
12/13/2000,84.84207195,23.58470268,56.61549866,6.784322957,15.79387026
12/14/2000,116.2651657,36.70020474,88.02599187,7.326992927,20.97427774
12/15/2000,201.4198288,33.99310086,72.7402791,0.128874047,17.39740847
12/16/2000,104.4194261,26.08405518,82.59587121,3.904704077,9.372194146
12/17/2000,158.8467278,26.56088438,68.41560082,4.40751953,20.50417589
12/18/2000,77.13700174,26.29600336,61.44222195,4.563259589,14.26203915
12/19/2000,21.96703212,21.42853304,68.87104931,6.021418106,17.01670461
12/20/2000,108.6778728,19.06336794,83.98476147,5.313613121,14.41850546
12/21/2000,184.5107428,31.64923453,79.89424023,4.989457262,27.30722815
12/22/2000,117.1727573,16.95525504,77.46923485,3.890659077,16.06153769
12/23/2000,102.4835928,27.22880444,56.9291732,5.18127518,29.08774006
12/24/2000,106.8797887,28.83601918,66.15878103,1.20886825,19.96596521
12/25/2000,58.75990383,31.49647534,71.91574137,4.717909394,35.53762446
12/26/2000,114.86402,32.65181023,73.2821497,9.682950052,16.24672864
12/27/2000,120.2404243,23.00505638,74.80019036,6.87247089,8.876173164
12/28/2000,133.0519743,21.13128096,94.80037603,1.834345998,15.06865727
12/29/2000,108.9586455,24.94453402,90.2914685,5.788933404,19.09324408
12/30/2000,2.751297803,33.83955326,75.34625591,2.397325638,19.34424567
12/31/2000,97.80805829,26.72297291,73.45628304,7.118394087,16.72782007
1/1/2001,15.24017681,19.75042276,73.23980697,5.324846656,13.88754033
1/2/2001,182.2975559,22.0051002,79.46245971,5.581239088,25.81076997
1/3/2001,190.6737464,32.16225434,72.42503512,1.543707082,18.04535882
1/4/2001,116.762692,17.51565806,48.86011969,3.440545437,23.55710615
1/5/2001,184.4495088,20.95374491,58.93648748,4.724659005,21.68934947
1/6/2001,113.3974455,29.78345827,61.39409806,7.164852417,18.41272807
1/7/2001,83.01248553,20.94849345,86.83285703,3.072293534,12.92224437
1/8/2001,116.9714127,24.79053088,73.55858059,5.215249158,19.24889484
1/9/2001,97.47661895,33.26386373,64.43583418,3.512318956,20.35684099
1/10/2001,128.0697148,22.28578638,66.36753148,6.289742973,20.86380375
1/11/2001,131.5741234,18.43593741,93.59411119,5.322620111,17.20048551
